Geography,Period,VariableName,VariableValue,Product,Campaign,Creative,Outlet
2,2021-09-13,causal_0,9.43941172925649,Total,Total,Total,Total
2,2021-09-20,causal_0,2.8501910486225563,Total,Total,Total,Total
2,2021-09-27,causal_0,3.68014957154253,Total,Total,Total,Total
2,2021-10-04,causal_0,0.46710262052334184,Total,Total,Total,Total
2,2021-10-11,causal_0,0.12723492347058418,Total,Total,Total,Total
2,2021-10-18,causal_0,13.132421381182931,Total,Total,Total,Total
2,2021-10-25,causal_0,2.7765407946882155,Total,Total,Total,Total
2,2021-11-01,causal_0,1.3078267865847664,Total,Total,Total,Total
2,2021-11-08,causal_0,0.18650700107601056,Total,Total,Total,Total
2,2021-11-15,causal_0,5.899303057743683,Total,Total,Total,Total
2,2021-11-22,causal_0,2.3512361475440473,Total,Total,Total,Total
2,2021-11-29,causal_0,0.4951925700994976,Total,Total,Total,Total
2,2021-12-06,causal_0,0.04134278676787384,Total,Total,Total,Total
2,2021-12-13,causal_0,1.572670956045588,Total,Total,Total,Total
2,2021-12-20,causal_0,8.409725040420739,Total,Total,Total,Total
2,2021-12-27,causal_0,0.07645839624514804,Total,Total,Total,Total
2,2022-01-03,causal_0,1.6521572196411425,Total,Total,Total,Total
2,2022-01-10,causal_0,0.1655255257195934,Total,Total,Total,Total
2,2022-01-17,causal_0,0.30282534818544843,Total,Total,Total,Total
2,2022-01-24,causal_0,9.754561639193748,Total,Total,Total,Total
2,2022-01-31,causal_0,7.63045895343379,Total,Total,Total,Total
2,2022-02-07,causal_0,3.994775363261566,Total,Total,Total,Total
2,2022-02-14,causal_0,1.4548170174621124,Total,Total,Total,Total
2,2022-02-21,causal_0,110.04179431201614,Total,Total,Total,Total
2,2022-02-28,causal_0,45.55065175027774,Total,Total,Total,Total
2,2022-03-07,causal_0,0.914957301478663,Total,Total,Total,Total
2,2022-03-14,causal_0,0.028105015795993338,Total,Total,Total,Total
2,2022-03-21,causal_0,1.1926730133288055,Total,Total,Total,Total
2,2022-03-28,causal_0,0.11042305814595282,Total,Total,Total,Total
2,2022-04-04,causal_0,0.20031920111488613,Total,Total,Total,Total
2,2022-04-11,causal_0,1.2076369798638034,Total,Total,Total,Total
2,2022-04-18,causal_0,3.1405413327630334,Total,Total,Total,Total
2,2022-04-25,causal_0,0.2877498157086013,Total,Total,Total,Total
2,2022-05-02,causal_0,1.587670130158918,Total,Total,Total,Total
2,2022-05-09,causal_0,1.1496358342437456,Total,Total,Total,Total
2,2022-05-16,causal_0,0.6181777789440314,Total,Total,Total,Total
2,2022-05-23,causal_0,17.056093261612308,Total,Total,Total,Total
2,2022-05-30,causal_0,2.2529709993988662,Total,Total,Total,Total
2,2022-06-06,causal_0,0.20609240258857128,Total,Total,Total,Total
2,2022-06-13,causal_0,8.904207418551362,Total,Total,Total,Total
2,2022-06-20,causal_0,2.936855550973131,Total,Total,Total,Total
2,2022-06-27,causal_0,0.5771859652561855,Total,Total,Total,Total
2,2022-07-04,causal_0,0.29964799259564895,Total,Total,Total,Total
2,2022-07-11,causal_0,9.65719854582627,Total,Total,Total,Total
2,2022-07-18,causal_0,0.0123148655149482,Total,Total,Total,Total
2,2022-07-25,causal_0,1.2318613594855814,Total,Total,Total,Total
2,2022-08-01,causal_0,0.3260759002864171,Total,Total,Total,Total
2,2022-08-08,causal_0,0.11062942123754263,Total,Total,Total,Total
2,2022-08-15,causal_0,0.7313761345001031,Total,Total,Total,Total
2,2022-08-22,causal_0,13.963886145009637,Total,Total,Total,Total
2,2022-08-29,causal_0,0.18462440385759343,Total,Total,Total,Total
2,2022-09-05,causal_0,0.19157895077995396,Total,Total,Total,Total
2,2022-09-12,causal_0,1.4813705666874706,Total,Total,Total,Total
2,2022-09-19,causal_0,0.44359122229126746,Total,Total,Total,Total
2,2022-09-26,causal_0,0.520104611805796,Total,Total,Total,Total
2,2022-10-03,causal_0,0.10103251810470508,Total,Total,Total,Total
2,2022-10-10,causal_0,0.027174657032590515,Total,Total,Total,Total
2,2022-10-17,causal_0,0.05173153249920391,Total,Total,Total,Total
2,2022-10-24,causal_0,0.104611301550539,Total,Total,Total,Total
2,2022-10-31,causal_0,3.0123793600709985,Total,Total,Total,Total
2,2022-11-07,causal_0,0.27580180849930613,Total,Total,Total,Total
2,2022-11-14,causal_0,4.200745894834499,Total,Total,Total,Total
2,2022-11-21,causal_0,0.8993085568934177,Total,Total,Total,Total
2,2022-11-28,causal_0,0.2874314136166557,Total,Total,Total,Total
2,2022-12-05,causal_0,0.047701782126966005,Total,Total,Total,Total
2,2022-12-12,causal_0,10.221452462649435,Total,Total,Total,Total
2,2022-12-19,causal_0,4.568379326595681,Total,Total,Total,Total
2,2022-12-26,causal_0,0.8080941872383389,Total,Total,Total,Total
3,2020-01-06,causal_0,0.05322729192941357,Total,Total,Total,Total
3,2020-01-13,causal_0,0.025457212524918983,Total,Total,Total,Total
3,2020-01-20,causal_0,0.013876049467488558,Total,Total,Total,Total
3,2020-01-27,causal_0,0.03534894915718743,Total,Total,Total,Total
3,2020-02-03,causal_0,0.0019013941669529229,Total,Total,Total,Total
3,2020-02-10,causal_0,0.01839412951632611,Total,Total,Total,Total
3,2020-02-17,causal_0,0.6959899407770928,Total,Total,Total,Total
3,2020-02-24,causal_0,0.881904706689247,Total,Total,Total,Total
3,2020-03-02,causal_0,0.049677015816266705,Total,Total,Total,Total
3,2020-03-09,causal_0,0.12613115732261937,Total,Total,Total,Total
3,2020-03-16,causal_0,1.4451600654642995,Total,Total,Total,Total
3,2020-03-23,causal_0,0.003001883260840477,Total,Total,Total,Total
3,2020-03-30,causal_0,0.6253482248569107,Total,Total,Total,Total
3,2020-04-06,causal_0,0.24568879376119707,Total,Total,Total,Total
3,2020-04-13,causal_0,0.2612668384020288,Total,Total,Total,Total
3,2020-04-20,causal_0,0.062126231007947494,Total,Total,Total,Total
3,2020-04-27,causal_0,0.16996863023171832,Total,Total,Total,Total
3,2020-05-04,causal_0,0.06018837717642298,Total,Total,Total,Total
3,2020-05-11,causal_0,0.2858342707352884,Total,Total,Total,Total
3,2020-05-18,causal_0,0.01219784925709268,Total,Total,Total,Total
3,2020-05-25,causal_0,0.007703239712772511,Total,Total,Total,Total
3,2020-06-01,causal_0,0.10722019516099364,Total,Total,Total,Total
3,2020-06-08,causal_0,0.07075973187316811,Total,Total,Total,Total
3,2020-06-15,causal_0,0.0031864671014854872,Total,Total,Total,Total
3,2020-06-22,causal_0,0.03324250907477948,Total,Total,Total,Total
3,2020-06-29,causal_0,0.03933492151379451,Total,Total,Total,Total
3,2020-07-06,causal_0,0.004658019391529923,Total,Total,Total,Total
3,2020-07-13,causal_0,0.000304628108414024,Total,Total,Total,Total
3,2020-07-20,causal_0,0.000667387553131306,Total,Total,Total,Total
3,2020-07-27,causal_0,0.011122484422999833,Total,Total,Total,Total
3,2020-08-03,causal_0,0.009757839468892249,Total,Total,Total,Total
3,2020-08-10,causal_0,0.22506345401702646,Total,Total,Total,Total
3,2020-08-17,causal_0,0.008015143901793018,Total,Total,Total,Total
3,2020-08-24,causal_0,0.22040924704127715,Total,Total,Total,Total
3,2020-08-31,causal_0,0.07391180829477612,Total,Total,Total,Total
3,2020-09-07,causal_0,0.09485503618106773,Total,Total,Total,Total
3,2020-09-14,causal_0,0.0312144858774166,Total,Total,Total,Total
3,2020-09-21,causal_0,0.01965483900118848,Total,Total,Total,Total
3,2020-09-28,causal_0,0.03912466468664623,Total,Total,Total,Total
3,2020-10-05,causal_0,0.01906914588603424,Total,Total,Total,Total
3,2020-10-12,causal_0,0.011348688588205567,Total,Total,Total,Total
3,2020-10-19,causal_0,0.037930633147683065,Total,Total,Total,Total
3,2020-10-26,causal_0,0.0026327802790879966,Total,Total,Total,Total
3,2020-11-02,causal_0,0.0011339113172611245,Total,Total,Total,Total
3,2020-11-09,causal_0,0.0038461451746006807,Total,Total,Total,Total
3,2020-11-16,causal_0,0.005382293745240502,Total,Total,Total,Total
3,2020-11-23,causal_0,0.012223823627106448,Total,Total,Total,Total
3,2020-11-30,causal_0,0.007763755034061972,Total,Total,Total,Total
3,2020-12-07,causal_0,0.013914285419091234,Total,Total,Total,Total
3,2020-12-14,causal_0,0.06085692854055298,Total,Total,Total,Total
3,2020-12-21,causal_0,1.2066168966200548,Total,Total,Total,Total
3,2020-12-28,causal_0,0.0016329809588296075,Total,Total,Total,Total
3,2021-01-04,causal_0,0.0016621447128883154,Total,Total,Total,Total
3,2021-01-11,causal_0,0.0018586311797506114,Total,Total,Total,Total
3,2021-01-18,causal_0,0.023967306094151052,Total,Total,Total,Total
3,2021-01-25,causal_0,0.04475079487178469,Total,Total,Total,Total
3,2021-02-01,causal_0,0.015270748884652938,Total,Total,Total,Total
3,2021-02-08,causal_0,0.06515309406567765,Total,Total,Total,Total
3,2021-02-15,causal_0,0.05789741966581005,Total,Total,Total,Total
3,2021-02-22,causal_0,0.02377652572035054,Total,Total,Total,Total
3,2021-03-01,causal_0,0.33279129383546585,Total,Total,Total,Total
3,2021-03-08,causal_0,0.004526778697727893,Total,Total,Total,Total
3,2021-03-15,causal_0,0.026322079149526,Total,Total,Total,Total
3,2021-03-22,causal_0,0.18255354173042887,Total,Total,Total,Total
3,2021-03-29,causal_0,0.012449803088601843,Total,Total,Total,Total
3,2021-04-05,causal_0,0.07528683929431726,Total,Total,Total,Total
3,2021-04-12,causal_0,0.3498783420387889,Total,Total,Total,Total
3,2021-04-19,causal_0,0.025000388830305243,Total,Total,Total,Total
3,2021-04-26,causal_0,0.16112365620835015,Total,Total,Total,Total
3,2021-05-03,causal_0,0.18083096342647276,Total,Total,Total,Total
3,2021-05-10,causal_0,0.08292875651406575,Total,Total,Total,Total
3,2021-05-17,causal_0,0.029082484183446274,Total,Total,Total,Total
3,2021-05-24,causal_0,0.13308303187509954,Total,Total,Total,Total
3,2021-05-31,causal_0,0.16650895754030223,Total,Total,Total,Total
3,2021-06-07,causal_0,0.41840314429994524,Total,Total,Total,Total
3,2021-06-14,causal_0,0.019133228362317713,Total,Total,Total,Total
3,2021-06-21,causal_0,0.20316294787804748,Total,Total,Total,Total
3,2021-06-28,causal_0,0.0020792493020742207,Total,Total,Total,Total
3,2021-07-05,causal_0,0.0020705979097154874,Total,Total,Total,Total
3,2021-07-12,causal_0,0.019007911374978197,Total,Total,Total,Total
3,2021-07-19,causal_0,0.004214036033942705,Total,Total,Total,Total
3,2021-07-26,causal_0,0.16141021605432584,Total,Total,Total,Total
3,2021-08-02,causal_0,0.0010871479511482811,Total,Total,Total,Total
3,2021-08-09,causal_0,0.26588532659971986,Total,Total,Total,Total
3,2021-08-16,causal_0,0.04968772800693636,Total,Total,Total,Total
3,2021-08-23,causal_0,0.01436110435617695,Total,Total,Total,Total
3,2021-08-30,causal_0,0.01105376543208928,Total,Total,Total,Total
3,2021-09-06,causal_0,0.00435988605518533,Total,Total,Total,Total
3,2021-09-13,causal_0,0.014045838827877456,Total,Total,Total,Total
3,2021-09-20,causal_0,0.0031199132927359676,Total,Total,Total,Total
3,2021-09-27,causal_0,0.005057776698391434,Total,Total,Total,Total
3,2021-10-04,causal_0,0.00997622578939268,Total,Total,Total,Total
3,2021-10-11,causal_0,0.01050963594594881,Total,Total,Total,Total
3,2021-10-18,causal_0,0.16861382929329918,Total,Total,Total,Total
3,2021-10-25,causal_0,0.011227034348681395,Total,Total,Total,Total
3,2021-11-01,causal_0,0.001758887185006972,Total,Total,Total,Total
3,2021-11-08,causal_0,0.008465220222250821,Total,Total,Total,Total
3,2021-11-15,causal_0,0.0003790563224283585,Total,Total,Total,Total
3,2021-11-22,causal_0,0.014180578326425565,Total,Total,Total,Total
3,2021-11-29,causal_0,0.002897811830529754,Total,Total,Total,Total
3,2021-12-06,causal_0,0.13241983337047875,Total,Total,Total,Total
3,2021-12-13,causal_0,0.9195393571072012,Total,Total,Total,Total
3,2021-12-20,causal_0,0.1543470227380514,Total,Total,Total,Total
3,2021-12-27,causal_0,0.01880393508869451,Total,Total,Total,Total
3,2022-01-03,causal_0,0.005073736112562095,Total,Total,Total,Total
3,2022-01-10,causal_0,0.5537626251731833,Total,Total,Total,Total
3,2022-01-17,causal_0,0.0016670103960818266,Total,Total,Total,Total
3,2022-01-24,causal_0,0.012503195339300728,Total,Total,Total,Total
3,2022-01-31,causal_0,0.01615399741124988,Total,Total,Total,Total
3,2022-02-07,causal_0,0.049645265968185075,Total,Total,Total,Total
3,2022-02-14,causal_0,0.0018923833200285899,Total,Total,Total,Total
3,2022-02-21,causal_0,0.07262840470902802,Total,Total,Total,Total
3,2022-02-28,causal_0,0.010001970416067367,Total,Total,Total,Total
3,2022-03-07,causal_0,0.023364372745607168,Total,Total,Total,Total
3,2022-03-14,causal_0,0.0009503766341707226,Total,Total,Total,Total
3,2022-03-21,causal_0,0.1721911848452567,Total,Total,Total,Total
3,2022-03-28,causal_0,0.009131064771522795,Total,Total,Total,Total
3,2022-04-04,causal_0,0.11025349443177097,Total,Total,Total,Total
3,2022-04-11,causal_0,3.2744750457151395,Total,Total,Total,Total
3,2022-04-18,causal_0,0.06524329752975332,Total,Total,Total,Total
3,2022-04-25,causal_0,0.0017823241902355986,Total,Total,Total,Total
3,2022-05-02,causal_0,0.049021130887481335,Total,Total,Total,Total
3,2022-05-09,causal_0,0.007152430154670821,Total,Total,Total,Total
3,2022-05-16,causal_0,0.017573940656771876,Total,Total,Total,Total
3,2022-05-23,causal_0,0.016030092299978645,Total,Total,Total,Total
3,2022-05-30,causal_0,0.14255418920432725,Total,Total,Total,Total
3,2022-06-06,causal_0,0.020750596137462482,Total,Total,Total,Total
3,2022-06-13,causal_0,0.029271059596557892,Total,Total,Total,Total
3,2022-06-20,causal_0,0.07014486733589616,Total,Total,Total,Total
3,2022-06-27,causal_0,0.024549144896528256,Total,Total,Total,Total
3,2022-07-04,causal_0,0.011513651303341513,Total,Total,Total,Total
3,2022-07-11,causal_0,0.01305547647666999,Total,Total,Total,Total
3,2022-07-18,causal_0,0.006633677034220067,Total,Total,Total,Total
3,2022-07-25,causal_0,0.05336788701973429,Total,Total,Total,Total
3,2022-08-01,causal_0,0.04810042854508849,Total,Total,Total,Total
3,2022-08-08,causal_0,0.01877462142299016,Total,Total,Total,Total
3,2022-08-15,causal_0,0.12419138198711344,Total,Total,Total,Total
3,2022-08-22,causal_0,0.030399514678208672,Total,Total,Total,Total
3,2022-08-29,causal_0,0.02556078991710403,Total,Total,Total,Total
3,2022-09-05,causal_0,0.006522501456871322,Total,Total,Total,Total
3,2022-09-12,causal_0,0.04847577566577056,Total,Total,Total,Total
3,2022-09-19,causal_0,0.016448360436421082,Total,Total,Total,Total
3,2022-09-26,causal_0,0.001698235659262181,Total,Total,Total,Total
3,2022-10-03,causal_0,0.002968568520950523,Total,Total,Total,Total
3,2022-10-10,causal_0,0.01589264028963023,Total,Total,Total,Total
3,2022-10-17,causal_0,0.018521969149463108,Total,Total,Total,Total
3,2022-10-24,causal_0,0.000978977885207575,Total,Total,Total,Total
3,2022-10-31,causal_0,0.010180281567879292,Total,Total,Total,Total
3,2022-11-07,causal_0,0.04533454656962602,Total,Total,Total,Total
3,2022-11-14,causal_0,0.003057431392218757,Total,Total,Total,Total
3,2022-11-21,causal_0,0.0022472375837702565,Total,Total,Total,Total
3,2022-11-28,causal_0,0.11625038511039197,Total,Total,Total,Total
3,2022-12-05,causal_0,0.007361505216210451,Total,Total,Total,Total
3,2022-12-12,causal_0,0.07728613013585289,Total,Total,Total,Total
3,2022-12-19,causal_0,0.011730564417026391,Total,Total,Total,Total
3,2022-12-26,causal_0,0.016885279087342726,Total,Total,Total,Total
4,2020-01-06,causal_0,5.968173251757481,Total,Total,Total,Total
4,2020-01-13,causal_0,7.555173953216039,Total,Total,Total,Total
4,2020-01-20,causal_0,50.03698485447799,Total,Total,Total,Total
4,2020-01-27,causal_0,0.29280774019389827,Total,Total,Total,Total
4,2020-02-03,causal_0,0.15450421546799836,Total,Total,Total,Total
4,2020-02-10,causal_0,131.09023728115778,Total,Total,Total,Total
4,2020-02-17,causal_0,44.9258272948904,Total,Total,Total,Total
4,2020-02-24,causal_0,0.16902541485481012,Total,Total,Total,Total
4,2020-03-02,causal_0,6.150089954414364,Total,Total,Total,Total
4,2020-03-09,causal_0,176.26444389642396,Total,Total,Total,Total
4,2020-03-16,causal_0,98.23741399344334,Total,Total,Total,Total
4,2020-03-23,causal_0,2.5783569443923313,Total,Total,Total,Total
4,2020-03-30,causal_0,0.9496686220937381,Total,Total,Total,Total
4,2020-04-06,causal_0,3.6307191596467105,Total,Total,Total,Total
4,2020-04-13,causal_0,9.316083787886322,Total,Total,Total,Total
4,2020-04-20,causal_0,650.5068546385444,Total,Total,Total,Total
4,2020-04-27,causal_0,1.5992489740891558,Total,Total,Total,Total
4,2020-05-04,causal_0,1.1716534093092168,Total,Total,Total,Total
4,2020-05-11,causal_0,145.0677758079204,Total,Total,Total,Total
4,2020-05-18,causal_0,1.2941121939926423,Total,Total,Total,Total
4,2020-05-25,causal_0,20.095759554656677,Total,Total,Total,Total
4,2020-06-01,causal_0,216.47130713179138,Total,Total,Total,Total
4,2020-06-08,causal_0,0.7829889860717744,Total,Total,Total,Total
4,2020-06-15,causal_0,6.169272160327534,Total,Total,Total,Total
4,2020-06-22,causal_0,0.8405611409460412,Total,Total,Total,Total
4,2020-06-29,causal_0,1.597245420507841,Total,Total,Total,Total
4,2020-07-06,causal_0,0.771180359822109,Total,Total,Total,Total
4,2020-07-13,causal_0,18.021640460247404,Total,Total,Total,Total
4,2020-07-20,causal_0,46.47581387898372,Total,Total,Total,Total
4,2020-07-27,causal_0,29.754370621155797,Total,Total,Total,Total
4,2020-08-03,causal_0,8.247605222549238,Total,Total,Total,Total
4,2020-08-10,causal_0,2.4118077286717523,Total,Total,Total,Total
4,2020-08-17,causal_0,1.5218623387713248,Total,Total,Total,Total
4,2020-08-24,causal_0,0.9845325206859218,Total,Total,Total,Total
4,2020-08-31,causal_0,1.0667999473065473,Total,Total,Total,Total
4,2020-09-07,causal_0,0.33666828312291885,Total,Total,Total,Total
4,2020-09-14,causal_0,1.0146368186626478,Total,Total,Total,Total
4,2020-09-21,causal_0,1.5562137101693734,Total,Total,Total,Total
4,2020-09-28,causal_0,1.1034749911986765,Total,Total,Total,Total
4,2020-10-05,causal_0,0.13631037924460856,Total,Total,Total,Total
4,2020-10-12,causal_0,1.0801314193727947,Total,Total,Total,Total
4,2020-10-19,causal_0,0.27860282192018576,Total,Total,Total,Total
4,2020-10-26,causal_0,5.240549512868116,Total,Total,Total,Total
4,2020-11-02,causal_0,0.9534204793037362,Total,Total,Total,Total
4,2020-11-09,causal_0,4.812289447113286,Total,Total,Total,Total
4,2020-11-16,causal_0,1.413487369155255,Total,Total,Total,Total
4,2020-11-23,causal_0,16.168791894710118,Total,Total,Total,Total
4,2020-11-30,causal_0,0.7734399107487058,Total,Total,Total,Total
4,2020-12-07,causal_0,0.10743686873336554,Total,Total,Total,Total
4,2020-12-14,causal_0,51.39877233322968,Total,Total,Total,Total
4,2020-12-21,causal_0,10.205842409308747,Total,Total,Total,Total
4,2020-12-28,causal_0,4.220647191559196,Total,Total,Total,Total
4,2021-01-04,causal_0,10.161275033604111,Total,Total,Total,Total
4,2021-01-11,causal_0,1.767226389530595,Total,Total,Total,Total
4,2021-01-18,causal_0,0.7198756704242288,Total,Total,Total,Total
4,2021-01-25,causal_0,2.3750153196778894,Total,Total,Total,Total
4,2021-02-01,causal_0,18.785365286304234,Total,Total,Total,Total
4,2021-02-08,causal_0,7.678460341823184,Total,Total,Total,Total
4,2021-02-15,causal_0,9.716688272382093,Total,Total,Total,Total
4,2021-02-22,causal_0,27.55308859419967,Total,Total,Total,Total
4,2021-03-01,causal_0,58.048309208685446,Total,Total,Total,Total
